Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Days On Trulia,Zipcode,Days on Market,City_atlanta,City_aurora,City_baltimore,City_denver,City_fort wayne,City_jacksonville,City_los angeles,City_orlando,City_tampa,City_washington,State_ca,State_co,State_dc,State_fl,State_ga,State_in,State_md,day_of_week_listed_Friday,day_of_week_listed_Monday,day_of_week_listed_Saturday,day_of_week_listed_Sunday,day_of_week_listed_Thursday,day_of_week_listed_Tuesday,day_of_week_listed_Wednesday
3142,-81.61172,30.468548,11325.6,3.0,3.0,2005.0,55.0,32218.0,168,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2939,-104.909935,39.662746,12196.8,5.0,3.0,1966.0,2.0,80224.0,105,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1025,-118.19891,34.091316,5930.0,2.0,2.0,1949.0,132.0,90031.0,245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1600,-84.4296,33.72082,8499.0,3.0,2.0,1930.0,78.0,30310.0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
748,-85.13177,41.053123,5109.0,2.0,1.0,1950.0,78.0,46806.0,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1982,-82.45786,27.96728,8250.0,3.0,2.0,1920.0,2.0,33602.0,88,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3222,-81.50664,30.118006,16117.2,5.0,4.0,2006.0,19.0,32258.0,135,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1150,-81.49627,30.281567,15681.6,3.0,2.0,1987.0,180.0,32224.0,296,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1763,-81.63877,30.35272,4648.0,3.0,2.0,1914.0,59.0,32206.0,171,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1534,-81.43362,28.529411,7507.0,3.0,2.0,2004.0,16.0,32811.0,103,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1773,-81.5008,30.105234,2256.0,3.0,3.0,2006.0,2.0,32258.0,120,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3174,-81.502945,30.124464,20037.6,6.0,3.0,2008.0,24.0,32258.0,142,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1400,-81.7262,30.24594,3881.0,2.0,2.0,1986.0,168.0,32244.0,286,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3799,-81.263,28.46989,10038.0,5.0,4.0,2007.0,2.0,32829.0,104,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4066,-81.171165,28.401,7797.0,5.0,5.0,2019.0,24.0,32832.0,142,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2286,-81.72888,30.44671,12196.8,3.0,3.0,2012.0,5.0,32218.0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1324,-81.58888,30.483583,27442.8,3.0,2.0,1978.0,180.0,32226.0,298,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1633,-81.75127,30.269657,7137.0,3.0,2.0,1958.0,31.0,32210.0,138,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2420,-81.65011,30.343739,7308.0,4.0,3.0,1939.0,3.0,32206.0,103,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1518,-81.76125,30.307608,9903.0,3.0,1.0,1957.0,96.0,32205.0,214,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
850,-81.6872,30.3557,5021.0,3.0,1.0,1956.0,49.0,32209.0,167,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2352,-81.48989,28.528692,14374.8,3.0,3.0,1991.0,25.0,32835.0,143,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1598,-81.588165,30.310507,15245.999999999998,4.0,2.0,1958.0,3.0,32216.0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1852,-81.583626,30.3183,16117.2,4.0,2.0,2018.0,142.0,32211.0,260,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1564,-81.802795,30.222824,220413.6,3.0,2.0,1975.0,42.0,32222.0,160,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1493,-81.42182,30.34878,9834.0,4.0,2.0,1988.0,43.0,32233.0,161,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4057,-118.39627,33.968235,11761.2,5.0,6.0,1953.0,79.0,90045.0,197,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1254,-85.13566,41.042835,4800.0,3.0,1.0,1940.0,29.0,46806.0,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1689,-81.58404,30.348156,8625.0,3.0,2.0,1957.0,2.0,32211.0,112,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1216,-81.738655,30.519653,96267.6,3.0,2.0,2006.0,54.0,32218.0,172,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1862,-81.75945,30.46087,36590.4,4.0,2.0,2018.0,26.0,32219.0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1472,-81.28531,28.549944,28314.0,2.0,3.0,1990.0,180.0,32807.0,298,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1885,-82.51783,28.031597,6396.0,3.0,2.0,1996.0,112.0,33614.0,230,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3000,-81.754906,30.45657,15681.6,4.0,3.0,2019.0,53.0,32218.0,171,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3159,-82.49007,28.038357,10877.0,4.0,3.0,2001.0,2.0,33618.0,97,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1376,-82.53501,28.0606,41033520.0,2.0,2.1,1990.0,2.0,33624.0,107,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2052,-81.35469,28.383373,9562.0,4.0,3.0,2008.0,87.0,32824.0,205,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2560,-82.51063,27.954145,10300.0,4.0,3.0,1961.0,180.0,33607.0,297,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1179,-81.3986,28.571674,10181.0,3.0,2.0,1940.0,63.0,32804.0,181,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1148,-81.72327,30.304796,5196.0,3.0,1.0,1944.0,2.0,32205.0,97,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1215,-82.4192,27.983377,5200.0,3.0,2.0,2006.0,48.0,33610.0,166,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1804,-81.155525,28.536617,5456.0,3.0,2.0,2005.0,24.0,32828.0,142,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2486,-81.22249,28.588951,8621.0,4.0,3.0,2000.0,57.0,32817.0,175,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1708,-81.59999,30.231508,6000.0,3.0,2.0,1990.0,57.0,32217.0,175,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1036,-81.36384,28.374899,2863.0,2.0,2.0,1991.0,8.0,32824.0,126,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1953,-81.63859,30.149817,103237.0,3.0,2.0,1986.0,164.0,32223.0,282,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
851,-81.421196,28.522823,8507.0,3.0,1.0,1954.0,7.0,32805.0,125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1144,-85.147644,41.048615,1600.0,3.0,1.0,1920.0,2.0,46807.0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1070,-76.594955,39.30306,1335.0,3.0,2.0,1920.0,180.0,21205.0,298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2068,-76.98467,38.906414,1100.0,4.0,4.0,1928.0,42.0,20002.0,161,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1871,-118.30316,33.9249,34412.4,4.0,3.0,2012.0,2.0,90047.0,95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1416,-85.159805,41.08658,5390.0,2.0,2.0,1910.0,2.0,46808.0,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3220,-104.761856,39.65433,12196.8,4.0,4.0,1983.0,2.0,80013.0,102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1776,-85.151764,41.0422,5670.0,3.0,2.0,1929.0,29.0,46807.0,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1304,-84.37715,33.70396,11761.2,3.0,2.0,1920.0,87.0,30315.0,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1398,-76.65372,39.298306,1568.0,3.0,3.0,1927.0,15.0,21216.0,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1052,-77.02617,38.930237,1402.0,2.0,1.0,1913.0,15.0,20010.0,140,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1975,-118.30481,33.994957,6750.0,3.0,2.0,1938.0,180.0,90062.0,305,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2146,-104.94331,39.690598,6460.0,4.0,2.0,1951.0,52.0,80210.0,177,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1802,-76.68166,39.315376,7260.0,4.0,3.0,1920.0,98.0,21216.0,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3059,-104.760826,39.690598,4792.0,3.0,3.0,2004.0,5.0,80017.0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4408,-77.05417,38.982613,8951.0,4.0,4.0,1951.0,107.0,20015.0,234,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1937,-104.69821,39.626575,5662.0,3.0,3.0,2006.0,77.0,80016.0,204,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1600,-85.30492,41.161926,118047.6,3.0,2.0,1950.0,20.0,46818.0,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1990,-85.25567,41.08784,9240.0,3.0,2.0,2007.0,139.0,46818.0,269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1488,-76.988914,38.862484,1975.0,4.0,4.0,1947.0,14.0,20020.0,144,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1283,-118.416374,33.98894,4885.0,3.0,2.0,1948.0,3.0,90230.0,111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2128,-118.25033,33.934685,13503.6,6.0,3.0,1910.0,20.0,90059.0,152,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1342,-118.26127,34.086704,8046.0,1.0,2.0,1907.0,7.0,90026.0,139,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4656,-85.29932,41.06008,9326.0,3.0,4.0,1996.0,180.0,46814.0,314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1400,-118.25433,34.085873,5308.0,1.0,1.0,1936.0,2.0,90026.0,113,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2262,-118.338936,34.065586,8099.0,4.0,3.0,1924.0,49.0,90036.0,183,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1603,-104.8996,39.693108,17859.6,4.0,2.0,1958.0,43.0,80231.0,180,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1808,-81.60848,30.205206,10849.0,3.0,2.0,1993.0,24.0,32257.0,161,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
862,-118.18654,34.12692,4665.0,1.0,2.0,1949.0,2.0,90042.0,103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1773,-118.36569,34.12164,12632.4,2.0,2.0,1953.0,7.0,90046.0,144,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2293,-81.35813,28.359928,8109.0,4.0,3.0,1995.0,2.0,32824.0,102,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2804,-81.33297,28.564772,6854.0,4.0,3.0,2004.0,64.0,32814.0,202,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3873,-81.437805,30.250448,15681.6,3.0,5.0,2012.0,2.0,32224.0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1425,-104.8121,39.64977,1307.0,3.0,2.0,1975.0,38.0,80014.0,176,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1139,-81.466644,28.591927,7527.0,3.0,2.0,1961.0,7.0,32808.0,117,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4900,-77.07077,38.941616,9552.0,5.0,5.0,1948.0,13.0,20008.0,151,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2340,-81.329124,28.359142,2675.0,3.0,3.0,2015.0,24.0,32824.0,163,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3522,-104.67445,39.586594,6534.0,4.0,4.0,2007.0,3.0,80016.0,127,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2120,-76.59132,39.288544,1200.0,3.0,3.0,1900.0,2.0,21231.0,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1008,-81.66354,30.368603,7801.0,3.0,1.0,1954.0,3.0,32206.0,124,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
588,-76.581276,39.30119,980.0,3.0,2.0,1920.0,61.0,21205.0,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1367,-81.35929,28.499266,8400.0,3.0,2.0,1959.0,105.0,32806.0,245,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3045,-77.024796,38.974293,5148.0,4.0,2.0,1920.0,3.0,20012.0,118,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
984,-84.35483,33.700115,21780.0,3.0,1.0,1970.0,2.0,30315.0,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1702,-118.411705,33.960125,6761.0,3.0,2.0,1950.0,48.0,90045.0,188,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1750,-84.352936,33.71863,10001.0,4.0,2.0,1950.0,154.0,30316.0,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1328,-81.339035,28.519962,10796.0,3.0,2.0,1959.0,59.0,32812.0,200,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1764,-82.49631,27.91353,8395.0,3.0,2.0,1957.0,2.0,33629.0,120,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2304,-104.87673,39.743492,6447.0,6.0,3.0,1943.0,2.0,80010.0,141,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1020,-84.43669,33.758064,8250.0,3.0,2.0,1955.0,4.0,30314.0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1272,-82.5217,27.872375,6400.0,4.0,1.0,1975.0,2.0,33616.0,108,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1639,-76.43174,39.30639,7900.0,3.0,1.0,1951.0,2.0,21221.0,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1985,-81.34635,28.372257,5984.0,4.0,2.0,2002.0,16.0,32824.0,162,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2041,-81.473175,30.264446,8086.0,3.0,2.0,2000.0,20.0,32224.0,166,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2422,-104.84113,39.673428,3180.0,2.0,4.0,1999.0,180.0,80014.0,327,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1798,-84.379974,33.857513,1799.0,3.0,4.0,1972.0,69.0,30342.0,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4602,-81.54791,30.220144,42688.8,5.0,5.0,1979.0,128.0,32256.0,276,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1400,-84.38279,33.870342,1398.0,3.0,3.0,1975.0,49.0,30342.0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2007,-81.614136,30.236395,10890.0,4.0,2.0,1955.0,2.0,32217.0,120,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1320,-81.67745,30.357912,3220.0,4.0,2.0,1954.0,19.0,32209.0,167,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1752,-82.51128,28.053354,10890.0,3.0,2.0,1976.0,147.0,33618.0,296,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1200,-82.55804,27.984226,6510.0,3.0,2.0,1959.0,25.0,33634.0,174,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1232,-82.44374,28.026247,8910.0,2.0,1.0,1942.0,7.0,33604.0,130,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1107,-81.31202,28.48512,6501.0,3.0,1.0,1963.0,35.0,32812.0,184,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2265,-81.75569,30.456625,13503.6,4.0,3.0,2019.0,162.0,32218.0,311,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1406,-81.72299,30.193916,4608.0,3.0,2.0,1988.0,5.0,32244.0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1094,-81.717545,30.301517,6171.0,3.0,2.0,1943.0,29.0,32205.0,178,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3386,-81.49178,30.264776,15681.6,4.0,4.0,2009.0,180.0,32224.0,329,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
572,-82.46174,28.029676,6550.0,2.0,1.0,1955.0,24.0,33604.0,172,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1488,-81.727394,30.281557,4950.0,3.0,2.0,1944.0,31.0,32210.0,180,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1351,-81.34456,28.537466,8285.0,3.0,2.0,1957.0,22.0,32803.0,171,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2340,-81.400055,28.585323,10890.0,3.0,2.0,1963.0,15.0,32804.0,164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1964,-82.46387,28.008615,6600.0,3.0,2.0,1959.0,93.0,33604.0,242,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2353,-81.82262,30.264233,57934.8,4.0,3.0,1979.0,3.0,32221.0,136,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2691,-81.36939,28.552555,6748.0,4.0,3.0,1920.0,180.0,32803.0,329,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1396,-81.65709,30.381323,10041.0,3.0,1.0,1945.0,2.0,32208.0,143,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2882,-82.63246,28.045147,6534.0,4.0,3.0,1983.0,65.0,33626.0,214,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1987,-81.67779,30.42454,10544.0,4.0,3.0,1954.0,28.0,32218.0,177,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
994,-81.75934,30.305033,9353.0,3.0,2.0,1956.0,27.0,32205.0,176,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2750,-81.663765,30.147667,13939.2,4.0,3.0,2005.0,22.0,32223.0,171,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2302,-81.74861,30.29128,43560.0,3.0,2.0,1954.0,7.0,32210.0,156,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1380,-81.782974,30.267078,13503.6,3.0,2.0,1977.0,2.0,32210.0,145,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
754,-81.44031,28.615967,5596.0,1.0,1.0,1957.0,73.0,32810.0,222,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1074,-81.68009,30.346218,3811.0,3.0,1.0,1928.0,174.0,32209.0,323,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1708,-81.53901,30.309408,9451.0,3.0,2.0,2015.0,8.0,32246.0,134,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2094,-81.23931,28.515085,5498.0,4.0,2.0,2003.0,96.0,32825.0,245,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1492,-82.43599,28.027378,10000.0,3.0,2.0,1927.0,24.0,33604.0,173,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1455,-81.580956,30.348518,10362.0,3.0,2.0,1957.0,2.0,32211.0,145,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6047,-84.35968,33.80422,14810.4,5.0,6.0,2007.0,84.0,30324.0,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3650,-118.3169,34.12545,9290.0,4.0,4.0,1926.0,23.0,90068.0,176,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1360,-76.60943,39.3826,4578.0,3.0,2.0,1956.0,3.0,21212.0,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1352,-76.56362,39.353706,10149.0,3.0,1.0,1905.0,180.0,21214.0,334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1333,-84.381714,33.72137,6347.0,1.0,1.0,2019.0,31.0,30315.0,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1366,-118.28331,33.939682,4728.0,3.0,2.0,1929.0,4.0,90044.0,134,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1485,-84.38043,33.703175,10454.0,3.0,2.0,1930.0,90.0,30315.0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2161,-118.27024,33.963093,5200.0,5.0,3.0,1923.0,2.0,90003.0,141,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7027,-77.09427,38.923817,14374.8,7.0,7.0,1994.0,105.0,20007.0,263,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2459,-104.852844,39.753414,6621.0,4.0,3.0,2019.0,4.0,80010.0,136,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1174,-118.26646,34.11053,24393.6,3.0,1.0,1912.0,180.0,90039.0,339,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3547,-85.05477,41.090992,13503.6,5.0,4.0,1987.0,6.0,46815.0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1350,-76.610344,39.321953,2178.0,3.0,3.0,1900.0,13.0,21218.0,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1296,-76.44055,39.245426,7850.0,3.0,3.0,2004.0,38.0,21219.0,199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2150,-84.384,33.852047,1307.0,3.0,4.0,2005.0,105.0,30305.0,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2394,-84.36033,33.801655,15245.999999999998,3.0,2.0,1948.0,176.0,30324.0,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1246,-118.39461,34.056484,4852.0,2.0,1.0,1926.0,27.0,90035.0,189,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
