State,Address,City,sale_price,sale_date,Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Days On Trulia,Zipcode,listing_date,Days on Market
fl,6216 glenn cliff way,orlando,153300,2020-08-02,2428,-81.2717,28.472534,6077.0,4.0,3.0,2001.0,3.0,32829.0,2019-09-16,321
ca,5951 haas ave,los angeles,610006,2020-08-03,1600,-118.3168,33.985886,4187.0,4.0,2.0,1924.0,4.0,90047.0,2019-10-04,304
fl,12272 northover loop,orlando,357000,2020-08-03,2190,-81.33661,28.36608,6001.0,3.0,3.0,2017.0,84.0,32824.0,2019-06-27,403
ca,208 nieto ave,long beach,885008,2020-08-03,910,-118.13461,33.760933,3054.0,2.0,1.0,1924.0,2.0,90803.0,2019-10-22,286
md,24 taxi way,middle river,70000,2020-08-04,696,-76.46129,39.33966,5750.0,2.0,1.0,1942.0,17.0,21220.0,2019-10-09,300
dc,119 division ave ne,washington,480000,2020-08-04,2028,-76.92766,38.891544,4312.0,5.0,4.0,1930.0,161.0,20019.0,2019-04-11,481
dc,3212 17th st ne,washington,1230000,2020-08-06,3588,-76.981346,38.930855,4628.0,5.0,4.0,1916.0,59.0,20018.0,2019-07-22,381
fl,1108 e yukon st,tampa,134000,2020-08-07,1163,-82.44779,28.029497,5250.0,4.0,2.0,1945.0,2.0,33604.0,2019-10-15,297
fl,1723 tigertail ave,miami,1740000,2020-08-07,3912,-80.222336,25.742079,7000.0,6.0,5.0,1991.0,180.0,33133.0,2019-03-23,503
fl,8617 3rd ave,jacksonville,60000,2020-08-07,1037,-81.68546,30.397923,5000.0,3.0,1.0,1957.0,4.0,32208.0,2019-09-15,327
fl,2115 keystone blvd,north miami,950000,2020-08-10,1869,-80.154686,25.892893,10125.0,2.0,2.0,1954.0,3.0,33181.0,2019-10-21,294
fl,2158 meharry ave,jacksonville,63000,2020-08-10,1104,-81.69722,30.373816,12196.8,3.0,1.0,1974.0,141.0,32209.0,2019-05-01,467
ca,1118 w 81st pl,los angeles,600006,2020-08-10,1441,-118.29478,33.964878,4080.0,3.0,1.0,1929.0,180.0,90044.0,2019-03-23,506
fl,1912 walnut st,jacksonville,205000,2020-08-11,2488,-81.64794,30.346912,4363.0,6.0,4.0,1914.0,64.0,32206.0,2019-07-17,391
fl,5537 plymouth st,jacksonville,100,2020-08-12,825,-81.74167,30.303293,5649.0,3.0,1.0,1949.0,3.0,32205.0,2019-10-12,305
dc,2523 ralph ellison way ne,washington,700000,2020-08-12,3312,-76.95342,38.92344,1872.0,3.0,4.0,2013.0,14.0,20018.0,2019-09-05,342
dc,5110 jay st ne,washington,400000,2020-08-12,1607,-76.92632,38.902096,2935.0,2.0,2.0,1945.0,31.0,20019.0,2019-08-19,359
co,19 doral ln,littleton,750000,2020-08-13,4065,-105.042595,39.594955,12632.4,5.0,4.0,1978.0,80.0,80123.0,2019-07-01,409
ga,1740 dodson dr sw,atlanta,108250,2020-08-13,1456,-84.47399,33.70718,83635.2,3.0,3.0,1958.0,23.0,30311.0,2019-08-27,352
ca,1432 w 105th st,los angeles,400504,2020-08-14,1320,-118.30148,33.94067,5516.0,2.0,2.0,1938.0,25.0,90047.0,2019-09-13,336
fl,8239 drycreek dr,tampa,241000,2020-08-14,1373,-82.570625,28.03359,7480.0,4.0,2.0,1973.0,171.0,33615.0,2019-04-01,501
fl,9788 cypress pine st,orlando,472000,2020-08-15,3568,-81.26781,28.424694,8867.0,3.0,4.0,2001.0,73.0,32827.0,2019-07-08,404
fl,2926 w coachman ave,tampa,460000,2020-08-15,4100,-82.49276,27.896877,11325.6,5.0,5.0,1944.0,167.0,33611.0,2019-04-05,498
fl,11338 cypress reserve dr,tampa,355000,2020-08-15,2623,-82.63167,28.064884,5500.0,5.0,4.0,2001.0,6.0,33626.0,2019-09-13,337
fl,8613 spindletop dr,orlando,630000,2020-08-15,4208,-81.50263,28.489761,12632.4,5.0,4.0,2000.0,112.0,32819.0,2019-05-30,443
fl,8644 mabel dr,jacksonville,501500,2020-08-15,3082,-81.50356,30.220098,12632.4,4.0,4.0,2019.0,3.0,32256.0,2019-10-14,306
ca,2205 beech knoll rd,los angeles,1497014,2020-08-17,2140,-118.37583,34.111053,6001.0,3.0,4.0,1975.0,23.0,90046.0,2019-08-27,356
ca,1311 5th ave,los angeles,1250012,2020-08-17,4724,-118.322754,34.04697,5459.0,8.0,4.0,1922.0,98.0,90019.0,2019-06-13,431
ga,1534 orlando st sw,atlanta,370000,2020-08-19,1944,-84.43832,33.722862,5201.0,3.0,3.0,2005.0,58.0,30311.0,2019-07-23,393
ca,410 n kilkea dr,los angeles,4000040,2020-08-19,4028,-118.36661,34.07848,6306.0,4.0,4.0,2006.0,6.0,90048.0,2019-09-13,341
md,5806 hamilton ave,rosedale,240000,2020-08-24,1287,-76.5226,39.32674,7405.0,3.0,3.0,1938.0,40.0,21237.0,2019-09-18,341
ca,1883 rising glen rd,los angeles,6250062,2020-08-27,4853,-118.38486,34.10432,27007.2,4.0,6.0,1959.0,34.0,90069.0,2019-08-16,377
ca,3850 lindsay st,riverside,775000,2020-08-28,3404,-117.497116,34.018223,54450.0,8.0,4.0,1969.0,23.0,92509.0,2019-10-08,325
ca,7842 la salle ave,los angeles,715007,2020-09-01,1450,-118.30542,33.967834,5405.0,4.0,2.0,1929.0,2.0,90047.0,2019-10-17,320
dc,319 19th st ne,washington,583500,2020-09-02,1052,-76.976974,38.89413,1840.0,3.0,2.0,1939.0,122.0,20002.0,2019-06-26,434
ga,4117 paran pointe dr nw,atlanta,655000,2020-09-02,3174,-84.43638,33.866116,7841.0,4.0,3.0,1992.0,22.0,30327.0,2019-08-29,370
ga,2797 cherry laurel ln sw,atlanta,154332,2020-09-03,1050,-84.480774,33.696438,13503.6,3.0,2.0,1960.0,2.0,30311.0,2019-09-27,342
in,1618 forest trl,fort wayne,694999,2020-09-08,6025,-85.1232,41.23113,21780.0,5.0,5.0,2007.0,76.0,46845.0,2019-07-05,431
fl,304 oxford estates way,saint johns,625000,2020-09-09,3565,-81.607925,30.067217,10890.0,4.0,4.0,2015.0,7.0,32259.0,2019-10-05,340
ca,1854 s mansfield ave,los angeles,1088010,2020-09-14,1742,-118.3481,34.0411,5744.0,4.0,2.0,1923.0,79.0,90019.0,2019-07-02,440
ga,2982 habersham rd nw,atlanta,2000000,2020-09-15,5538,-84.397255,33.83593,36590.4,4.0,5.0,1985.0,69.0,30305.0,2019-07-12,431
fl,10522 ithaca dr,jacksonville,109900,2020-09-15,1108,-81.67261,30.427015,8525.0,2.0,1.0,1953.0,180.0,32218.0,2019-03-23,542
ca,9277 warbler way,los angeles,2435024,2020-09-15,2609,-118.391914,34.098976,5477.0,3.0,3.0,1928.0,3.0,90069.0,2019-10-02,349
fl,7500 center bay dr,north bay village,447333,2020-09-15,2085,-80.159096,25.845285,8000.0,3.0,3.0,1941.0,170.0,33141.0,2019-04-02,532
fl,901 w ohio ave,tampa,100,2020-09-15,2139,-82.47185,27.977411,7800.0,3.0,2.0,1946.0,76.0,33603.0,2019-07-29,414
fl,1407 23rd st,orlando,159000,2020-09-15,1344,-81.39941,28.518442,13503.6,3.0,3.0,1984.0,133.0,32805.0,2019-05-09,495
fl,3339 state road 13,saint johns,450000,2020-09-15,3592,-81.665115,30.038597,540144.0,3.0,3.0,1978.0,180.0,32259.0,2019-05-04,500
ga,1620 ocala ave sw,atlanta,275000,2020-09-15,1782,-84.44124,33.728184,13939.2,3.0,3.0,1945.0,13.0,30311.0,2019-09-06,375
fl,4909 hook hollow cir,orlando,285000,2020-09-15,1726,-81.45393,28.352743,5997.0,3.0,2.0,1998.0,59.0,32837.0,2019-07-22,421
ca,847 n wilton pl,los angeles,890008,2020-09-15,2607,-118.313866,34.086605,5805.0,5.0,3.0,1920.0,21.0,90038.0,2019-08-29,383
fl,642 crownclover ave,orlando,417000,2020-09-15,3300,-81.16948,28.54125,8545.0,5.0,4.0,2007.0,41.0,32828.0,2019-08-09,403
ga,658 indigo ln nw,atlanta,100000,2020-09-18,1040,-84.48245,33.77277,33105.6,3.0,1.0,1962.0,9.0,30318.0,2019-09-10,374
md,5633 leiden rd,baltimore,160000,2020-09-23,1184,-76.52715,39.334553,2120.0,3.0,2.0,1964.0,2.0,21206.0,2019-10-04,355
ca,648 n crescent heights blvd,los angeles,2150021,2020-09-23,2310,-118.36556,34.082954,6550.0,4.0,3.0,1924.0,79.0,90048.0,2019-07-02,449
dc,3340 n st nw,washington,2132119,2020-09-28,3904,-77.067665,38.90662,1137.0,3.0,5.0,1830.0,2.0,20007.0,2019-10-26,338
fl,13550 lake magdalene dr,tampa,649900,2020-10-01,3570,-82.48431,28.072233,14374.8,5.0,4.0,1981.0,15.0,33613.0,2019-09-04,393
ca,6100 glen oak st,los angeles,2400024,2020-10-02,6316,-118.32187,34.11871,6308.0,7.0,6.0,1931.0,2.0,90068.0,2019-10-17,351
ga,1662 orlando st sw,atlanta,193000,2020-10-02,1132,-84.44258,33.72716,8999.0,3.0,2.0,1945.0,2.0,30311.0,2019-09-22,376
md,2204 n calvert st,baltimore,300000,2020-10-07,2400,-76.614265,39.314537,1359.0,3.0,3.0,1900.0,35.0,21218.0,2019-08-15,419
ca,10555 holman ave,los angeles,3950039,2020-10-08,5354,-118.42939,34.056644,6501.0,6.0,8.0,1928.0,81.0,90024.0,2019-06-30,466
fl,2116 forest club dr,orlando,557500,2020-10-09,2967,-81.408455,28.558699,12632.4,4.0,3.0,1973.0,23.0,32804.0,2019-08-27,409
fl,9204 cromwell woods sq,orlando,2850000,2020-10-12,5698,-81.25759,28.415466,22215.6,5.0,7.0,2019.0,63.0,32827.0,2019-07-18,452
fl,629 e ridgewood st,orlando,600000,2020-10-13,2481,-81.36931,28.546942,6796.0,4.0,3.0,2000.0,169.0,32803.0,2019-04-03,559
fl,7609 sharon dr,tampa,235000,2020-10-13,1354,-82.3965,28.017845,7500.0,3.0,2.0,1960.0,13.0,33617.0,2019-10-03,376
md,4307 kenwood ave,baltimore,208000,2020-10-13,1656,-76.52843,39.353333,7500.0,4.0,3.0,1942.0,104.0,21206.0,2019-06-07,494
md,217 parkwood rd,baltimore,87000,2020-10-14,936,-76.49512,39.277588,6450.0,2.0,1.0,1943.0,180.0,21222.0,2019-03-23,571
fl,5608 puritan rd,tampa,839000,2020-10-15,5067,-82.39242,28.020727,42253.2,5.0,5.0,2001.0,24.0,33617.0,2019-08-27,415
fl,2535 krueger ln,tampa,309700,2020-10-15,2784,-82.48803,28.059538,14374.8,4.0,3.0,1961.0,180.0,33618.0,2019-03-23,572
fl,10606 mobberley cir,orlando,725000,2020-10-15,4893,-81.23086,28.36475,8974.0,5.0,5.0,2014.0,8.0,32832.0,2019-10-10,371
md,515 s dallas st,baltimore,185000,2020-10-15,748,-76.59589,39.28497,702.0,2.0,1.0,1820.0,167.0,21231.0,2019-04-05,559
fl,5021 sunderland rd,jacksonville,207000,2020-10-15,1940,-81.730965,30.278227,16988.4,4.0,2.0,1925.0,3.0,32210.0,2019-09-16,395
fl,1401 lantry ct,orlando,269900,2020-10-15,1325,-81.398254,28.598778,26136.0,3.0,1.0,1925.0,8.0,32804.0,2019-10-11,370
ca,16857 katie dr,riverside,760000,2020-10-15,3782,-117.37885,33.874763,45738.0,4.0,4.0,1990.0,180.0,92504.0,2019-03-24,571
fl,4531 ortega blvd,jacksonville,2825000,2020-10-15,8750,-81.70197,30.26906,56192.4,6.0,10.0,1941.0,180.0,32210.0,2019-03-23,572
ca,12426 heritage hills dr,riverside,680000,2020-10-15,4286,-117.44581,33.872242,9583.0,5.0,5.0,2003.0,113.0,92503.0,2019-05-29,505
fl,4165 minoso st,orlando,100,2020-10-15,775,-81.42928,28.526245,6786.0,3.0,1.0,1950.0,69.0,32811.0,2019-07-12,461
fl,3241 brookasher dr,jacksonville,174900,2020-10-15,1649,-81.69925,30.427395,2241.0,3.0,2.5,2018.0,2.0,32218.0,2019-10-12,369
ga,3390 harris dr,college park,355000,2020-10-16,2050,-84.46101,33.6634,37461.6,3.0,2.0,1957.0,97.0,30337.0,2019-06-14,490
ga,1642 mercer ave,college park,421800,2020-10-16,2842,-84.44274,33.66463,7100.0,4.0,5.0,1920.0,180.0,30337.0,2019-03-23,573
md,3228 woodhome ave,parkville,194000,2020-10-21,1170,-76.541725,39.36415,6996.0,2.0,2.0,1952.0,11.0,21234.0,2019-10-14,373
in,251 edenbridge blvd,fort wayne,273500,2020-10-23,1951,-85.13918,41.21028,13939.2,4.0,3.0,2019.0,2.0,46845.0,2019-10-08,381
md,1243 landover rd,baltimore,355000,2020-10-28,4558,-76.49819,39.329517,6117.0,4.0,4.0,2019.0,87.0,21237.0,2019-06-24,492
ga,3672 main st,college park,206000,2020-10-28,1402,-84.448586,33.655025,9383.0,2.0,2.0,1925.0,2.0,30337.0,2019-10-04,390
ca,1426 w 95th st,los angeles,550005,2020-10-28,838,-118.30141,33.94929,4902.0,2.0,1.0,1925.0,180.0,90047.0,2019-03-23,585
ca,832 n orange grove ave,los angeles,3800038,2020-10-29,5233,-118.36021,34.086365,6499.0,5.0,6.0,1923.0,73.0,90046.0,2019-07-08,479
fl,11976 inagua dr,orlando,292000,2020-11-02,1554,-81.25502,28.393873,5256.0,3.0,2.0,2013.0,43.0,32827.0,2019-08-12,448
in,419 barnsley cv,fort wayne,260000,2020-11-06,1956,-85.13792,41.210598,10890.0,4.0,3.0,2017.0,180.0,46845.0,2019-03-23,594
fl,2307 s hesperides st,tampa,1200000,2020-11-06,5266,-82.52065,27.92363,17424.0,4.0,4.0,1972.0,2.0,33629.0,2019-10-17,386
fl,6945 pottsburg dr,jacksonville,395000,2020-11-10,3152,-81.58742,30.293161,38332.8,3.0,3.0,1946.0,82.0,32216.0,2019-06-29,500
fl,10921 n annette ave,tampa,100,2020-11-10,1156,-82.453445,28.049324,7875.0,2.0,1.0,1958.0,155.0,33612.0,2019-04-18,572
fl,5514 melody ln,orlando,352500,2020-11-11,2459,-81.39186,28.478376,15681.6,5.0,3.0,1972.0,140.0,32839.0,2019-05-02,559
fl,541 barbarossa ave,coral gables,955000,2020-11-13,3153,-80.26432,25.712019,5000.0,5.0,5.0,1981.0,52.0,33146.0,2019-07-29,473
fl,2425 vernon st,jacksonville,10000,2020-11-13,888,-81.701866,30.353632,4923.0,3.0,1.0,1926.0,51.0,32209.0,2019-07-30,472
ga,1200 moores mill rd nw,atlanta,450000,2020-11-13,2311,-84.42661,33.83059,60983.99999999999,4.0,2.0,1962.0,180.0,30327.0,2019-03-23,601
fl,14432 pelican bay ct,jacksonville,388000,2020-11-15,1597,-81.43417,30.290094,19166.4,3.0,2.0,1998.0,2.0,32224.0,2019-09-24,418
fl,10513 martinique isle dr,tampa,434500,2020-11-15,2743,-82.306366,28.13585,11325.6,4.0,3.0,2005.0,88.0,33647.0,2019-07-05,499
fl,420 tivoli ave,coral gables,1650000,2020-11-15,2998,-80.26236,25.70416,14374.8,4.0,3.0,1955.0,18.0,33143.0,2019-09-01,441
fl,7118 hamilton park blvd,tampa,360000,2020-11-15,3336,-82.59287,28.015358,5750.0,5.0,4.0,2002.0,157.0,33615.0,2019-04-16,579
fl,10655 bolyard dr,jacksonville,231000,2020-11-15,2240,-81.69729,30.428946,19602.0,4.0,2.0,1976.0,168.0,32218.0,2019-04-04,591
md,119 montrose ave,essex,405000,2020-11-16,2500,-76.48134,39.32023,34848.0,4.0,3.5,2018.0,180.0,21221.0,2019-03-23,604
ca,2191 century hl,los angeles,1335013,2020-11-16,2090,-118.40998,34.054935,787564.7999999999,2.0,3.0,1980.0,41.0,90067.0,2019-08-09,465
dc,3015 whitehaven st nw,washington,3250000,2020-11-17,4404,-77.061516,38.918705,7500.0,3.0,4.0,1936.0,95.0,20008.0,2019-06-16,520
md,3333 elm ave,baltimore,201000,2020-11-17,1008,-76.63138,39.327618,248.0,3.0,2.0,1900.0,35.0,21211.0,2019-08-15,460
md,3916 mount pleasant ave,baltimore,0,2020-11-17,896,-76.56408,39.29113,897.0,2.0,1.0,1920.0,4.0,21224.0,2019-10-02,412
co,17631 e brown cir,aurora,0,2020-11-18,1816,-104.78239,39.66398,4051.0,4.0,2.0,1987.0,7.0,80013.0,2019-10-08,407
co,5626 s himalaya way,centennial,405000,2020-11-25,1960,-104.75312,39.614464,5489.0,3.0,1.0,1994.0,2.0,80015.0,2019-10-04,418
fl,3054 danube ct,jacksonville,489500,2020-12-01,2226,-81.47549,30.291231,8992.0,3.0,2.0,2014.0,126.0,32246.0,2019-05-17,564
co,9271 hoffman way,thornton,325000,2020-12-02,1184,-104.9734,39.864807,7405.0,3.0,2.0,1955.0,5.0,80229.0,2019-10-10,419
ca,5456 barton ave,los angeles,1150011,2020-12-03,1428,-118.31119,34.087315,6817.0,2.0,1.0,1910.0,36.0,90038.0,2019-08-14,477
ga,3337 habersham rd nw,atlanta,1658000,2020-12-04,8670,-84.3945,33.84617,35283.600000000006,7.0,9.0,1945.0,180.0,30305.0,2019-03-23,622
fl,1416 moss creek dr,jacksonville,100,2020-12-04,11600,-81.44448,30.35213,33541.200000000004,7.0,11.0,2001.0,180.0,32225.0,2019-03-23,622
fl,2618 wild tamarind blvd,orlando,375000,2020-12-07,2829,-81.15495,28.52075,5302.0,4.0,3.0,2006.0,14.0,32828.0,2019-09-05,459
fl,7012 kingsbury cir,tampa,153500,2020-12-07,1495,-82.37422,27.993517,8140.0,4.0,1.0,1959.0,37.0,33610.0,2019-08-13,482
md,2700 greenmount ave,baltimore,140000,2020-12-09,3080,-76.60974,39.321014,1652.0,2.0,2.0,1900.0,76.0,21218.0,2019-07-05,523
fl,4848 headley ter,jacksonville,100,2020-12-09,1193,-81.729774,30.300184,5736.0,3.0,1.0,1944.0,92.0,32205.0,2019-06-19,539
ca,1125 lodi pl,los angeles,1374513,2020-12-09,4872,-118.32368,34.091583,6765.0,6.0,6.0,1953.0,161.0,90038.0,2019-04-11,608
fl,1311 e louisiana ave,tampa,268900,2020-12-10,1136,-82.444145,27.989414,6580.0,4.0,2.0,1925.0,107.0,33603.0,2019-06-04,555
fl,3203 w fielder st,tampa,100,2020-12-10,794,-82.49695,27.8969,4550.0,2.0,1.0,1957.0,35.0,33611.0,2019-08-16,482
fl,4111 alhambra cir,coral gables,742000,2020-12-12,2860,-80.28413,25.732775,5400.0,4.0,3.0,1972.0,64.0,33146.0,2019-07-17,514
co,7601 s winnipeg st,aurora,435000,2020-12-14,2803,-104.720726,39.557167,2238.0,3.0,3.0,2018.0,78.0,80016.0,2019-07-03,530
fl,2835 fairgreen dr,miami beach,0,2020-12-15,4729,-80.13079,25.80482,12196.8,5.0,6.0,1933.0,4.0,33140.0,2019-10-05,437
fl,2317 blush blossom ct,jacksonville,245900,2020-12-15,2038,-81.6002,30.4411,5501.0,3.0,3.0,2019.0,84.0,32218.0,2019-06-27,537
fl,77 rum runner way,saint johns,700600,2020-12-15,2741,-81.485405,30.082905,4874.0,3.0,3.0,2019.0,180.0,32259.0,2019-03-23,633
fl,13766 mandarin rd,jacksonville,1700000,2020-12-15,5911,-81.661125,30.136446,108900.0,5.0,5.0,1973.0,180.0,32223.0,2019-03-23,633
fl,9540 w broadview dr,bay harbor islands,11500000,2020-12-15,8884,-80.13875,25.886112,13068.0,6.0,9.0,2019.0,148.0,33154.0,2019-04-24,601
ca,512 n herbert ave,los angeles,760007,2020-12-15,1626,-118.18329,34.042606,6134.0,4.0,2.0,1920.0,55.0,90063.0,2019-07-26,508
fl,4854 san pablo pl,tampa,100,2020-12-15,1407,-82.5513,27.991682,7150.0,4.0,2.0,1970.0,2.0,33634.0,2019-10-20,422
co,12155 e nevada pl,aurora,369995,2020-12-21,2187,-104.84669,39.709984,6882.0,4.0,2.0,1962.0,70.0,80012.0,2019-07-11,529
md,3804 southern ave,baltimore,200000,2020-12-28,1141,-76.56033,39.33909,7096.0,3.0,3.0,1920.0,5.0,21206.0,2019-09-14,471
md,2623 violet ave,baltimore,169900,2020-12-29,1200,-76.65889,39.330833,1400.0,3.0,3.0,1920.0,180.0,21215.0,2019-03-23,647
co,14989 e pacific pl,aurora,0,2020-12-31,2282,-104.81292,39.679363,6882.0,4.0,2.0,1983.0,2.0,80014.0,2019-10-01,457
ca,2611 vineyard ave,los angeles,945009,2021-01-05,2888,-118.34396,34.032112,3989.0,6.0,4.0,1935.0,3.0,90016.0,2019-10-09,454
dc,226 12th pl ne,washington,899000,2021-01-06,1568,-76.98951,38.892727,1466.0,3.0,2.0,1910.0,14.0,20002.0,2019-09-05,489
ca,238 e 84th st,los angeles,1550015,2021-01-06,820,-118.27054,33.962708,5199.0,2.0,1.0,1923.0,2.0,90003.0,2019-10-02,462
co,1214 s fultondale cir,aurora,386600,2021-01-06,1582,-104.701225,39.694885,4312.0,3.0,3.0,2004.0,30.0,80018.0,2019-08-20,505
ga,1024 donnelly ave sw,atlanta,0,2021-01-07,1128,-84.42177,33.729237,20037.6,3.0,1.0,1945.0,180.0,30310.0,2019-03-23,656
ga,831 martin st se,atlanta,0,2021-01-12,1800,-84.384575,33.73196,2178.0,3.0,3.0,2005.0,10.0,30315.0,2019-09-09,491
md,428 fawcett st,baltimore,181000,2021-01-14,896,-76.622826,39.315712,840.0,2.0,1.0,1900.0,91.0,21211.0,2019-06-20,574
dc,2015 hillyer pl nw,washington,0,2021-01-14,3505,-77.04576,38.912067,1800.0,4.0,4.0,1870.0,14.0,20009.0,2019-09-05,497
ca,6724 hough st,los angeles,1269012,2021-01-14,1980,-118.17173,34.11762,5856.0,4.0,3.0,1950.0,180.0,90042.0,2019-03-23,663
fl,4245 lennox dr,miami,790000,2021-01-15,1351,-80.25596,25.711927,5700.0,2.0,2.0,1939.0,180.0,33133.0,2019-03-23,664
fl,3583 hedrick st,jacksonville,830000,2021-01-15,3114,-81.702614,30.295612,15681.6,4.0,2.5,1924.0,127.0,32205.0,2019-05-15,611
fl,6946 pompeii rd,orlando,143000,2021-01-15,1523,-81.29664,28.493196,7199.0,3.0,2.0,1980.0,6.0,32822.0,2019-10-13,460
md,305 northway,baltimore,404120,2021-01-15,2989,-76.611664,39.34277,7200.0,6.0,4.0,1921.0,180.0,21218.0,2019-03-24,663
dc,805 jefferson st nw,washington,900000,2021-01-19,2200,-77.02432,38.955486,1720.0,4.0,4.0,1913.0,14.0,20011.0,2019-09-05,502
ca,3033 perlita ave,los angeles,950009,2021-01-21,2499,-118.24894,34.1113,5397.0,5.0,3.0,1928.0,180.0,90039.0,2019-03-23,670
ca,3120 malabar st,los angeles,188001,2021-01-26,784,-118.19599,34.04549,3248.0,4.0,2.0,1921.0,180.0,90063.0,2019-03-23,675
co,5889 s danube cir,aurora,0,2021-01-28,4464,-104.76417,39.608757,8233.0,5.0,4.0,1992.0,30.0,80015.0,2019-08-20,527
ca,1301 s hudson ave,los angeles,1109011,2021-01-28,1839,-118.33765,34.050938,6260.0,4.0,3.0,1923.0,102.0,90019.0,2019-06-10,598
ga,516 wimbledon rd ne,atlanta,400000,2021-01-29,1339,-84.3703,33.80704,10799.0,3.0,2.0,1954.0,62.0,30324.0,2019-08-06,542
ga,2424 glenwood dr ne,atlanta,550000,2021-01-29,1344,-84.38585,33.82114,8002.0,3.0,1.0,1925.0,111.0,30305.0,2019-05-31,609
ga,234 napoleon dr sw,atlanta,0,2021-02-01,2123,-84.42722,33.748272,9100.0,3.0,2.0,1950.0,130.0,30314.0,2019-05-12,631
ga,814 humphries st sw,atlanta,315000,2021-02-01,1161,-84.40531,33.732735,8059.0,3.0,2.0,1950.0,68.0,30310.0,2019-07-13,569
ga,1970 thomasville dr se,atlanta,28000,2021-02-02,977,-84.35895,33.698048,14810.4,3.0,1.0,1966.0,3.0,30315.0,2019-10-13,478
fl,7767 sweet star ave,orlando,420000,2021-02-02,2508,-81.491875,28.396784,1742.0,3.0,5.0,2018.0,180.0,32836.0,2019-03-23,682
fl,6410 n bay rd,miami beach,100,2021-02-03,4643,-80.128136,25.845032,23958.000000000004,5.0,5.0,1949.0,45.0,33141.0,2019-08-13,540
ca,5352 beatty dr,riverside,478000,2021-02-05,1236,-117.41978,33.955376,6970.0,3.0,2.0,1955.0,2.0,92504.0,2019-10-15,479
ca,1825 s oxford ave,los angeles,9,2021-02-08,2524,-118.30793,34.04056,5711.0,4.0,2.0,1905.0,180.0,90006.0,2019-03-23,688
fl,2360 tigertail ave,miami,1425000,2021-02-08,2825,-80.23097,25.736185,8640.0,4.0,3.0,1987.0,180.0,33133.0,2019-03-23,688
fl,9364 thurloe pl,orlando,1882500,2021-02-12,4631,-81.255486,28.415993,15681.6,4.0,6.0,1987.0,180.0,32827.0,2019-03-23,692
in,2022 shadybrook dr,fort wayne,39000,2021-02-12,672,-85.08877,41.067436,4800.0,2.0,1.0,1950.0,78.0,46803.0,2019-07-03,590
fl,45 w 55th st,jacksonville,85000,2021-02-12,970,-81.65172,30.379246,5147.0,3.0,2.0,1936.0,92.0,32208.0,2019-06-19,604
ca,221 e 105th st,los angeles,9,2021-02-12,3404,-118.27102,33.94129,5400.0,10.0,6.0,2016.0,98.0,90003.0,2019-06-13,610
fl,4743 legacy oaks dr,orlando,409000,2021-02-15,2751,-81.38538,28.494326,12196.8,4.0,3.0,2010.0,50.0,32839.0,2019-09-05,529
fl,10253 manorville dr,jacksonville,41000,2021-02-15,2504,-81.82841,30.309341,11761.2,4.0,3.0,2000.0,111.0,32221.0,2019-05-31,626
fl,4437 sheridan ave,miami beach,1750000,2021-02-15,1843,-80.126625,25.81748,6750.0,3.0,2.0,1944.0,94.0,33140.0,2019-06-17,609
fl,7308 belle meade island dr,miami,2795000,2021-02-15,4321,-80.175,25.84262,16117.2,4.0,4.0,1967.0,180.0,33138.0,2019-03-23,695
ca,5931 s san pedro st,los angeles,350003,2021-02-19,1342,-118.26988,33.986584,4466.0,4.0,3.0,1923.0,2.0,90003.0,2019-09-17,521
ca,1935 n crescent heights blvd,los angeles,3199031,2021-02-19,2480,-118.37009,34.10408,23958.000000000004,3.0,3.0,1978.0,93.0,90069.0,2019-07-18,582
md,819 n montford ave,baltimore,60000,2021-02-19,546,-76.583565,39.300293,933.0,3.0,1.0,1920.0,180.0,21205.0,2019-03-23,699
co,7665 s flanders st,centennial,0,2021-02-23,6169,-104.76029,39.577755,77536.8,5.0,5.0,1981.0,39.0,80016.0,2019-08-11,562
ca,564 n virgil ave,los angeles,2035020,2021-02-24,3074,-118.286446,34.0813,5250.0,23.0,4.0,1912.0,64.0,90004.0,2019-08-13,561
co,24277 e ontario pl,aurora,552000,2021-03-02,3757,-104.70589,39.594086,6420.0,4.0,3.0,2008.0,161.0,80016.0,2019-04-11,691
ga,4065 paran trl nw,atlanta,1095000,2021-03-05,5775,-84.43135,33.866394,57063.600000000006,5.0,5.0,1951.0,4.0,30327.0,2019-10-12,510
ca,414 e avenue 43,los angeles,815008,2021-03-08,1966,-118.20481,34.0921,9185.0,3.0,3.0,1922.0,6.0,90031.0,2019-09-13,542
ca,1239 highridge st,riverside,620000,2021-03-09,2088,-117.37249,33.90573,31798.8,3.0,2.0,1976.0,79.0,92506.0,2019-07-02,616
fl,8048 lexington dr,jacksonville,104000,2021-03-09,1082,-81.67064,30.396688,5942.0,3.0,1.0,1944.0,180.0,32208.0,2019-03-23,717
fl,4828 ramona blvd,jacksonville,149600,2021-03-12,1415,-81.7297,30.314306,6868.0,3.0,2.0,1939.0,180.0,32205.0,2019-03-23,720
ga,2362 virginia pl ne,atlanta,600000,2021-03-12,1632,-84.38148,33.81944,9152.0,3.0,2.0,1982.0,180.0,30305.0,2019-03-23,720
fl,4029 fairfax st,jacksonville,1485000,2021-03-15,1048,-81.68671,30.363457,6381.0,3.0,1.0,1958.0,136.0,32209.0,2019-05-06,679
